Date,Open,High,Low,Close,Adj Close,Volume
1999-02-15,53.437500,54.250000,42.125000,50.937500,50.937500,65929200
1999-02-22,50.875000,65.000000,49.000000,64.062500,64.062500,127193000
1999-03-01,63.500000,68.031250,57.937500,60.750000,60.750000,81564600
1999-03-08,60.718750,71.375000,59.625000,66.656250,66.656250,66457000
1999-03-15,66.500000,71.531250,64.125000,67.531250,67.531250,45448000
1999-03-22,66.593750,73.875000,57.000000,69.531250,69.531250,70380800
1999-03-29,75.000000,90.062500,74.000000,85.500000,85.500000,78732800
1999-04-05,86.312500,97.875000,83.000000,91.437500,91.437500,61942000
1999-04-12,88.062500,96.000000,75.500000,95.000000,95.000000,74719400
1999-04-19,94.500000,108.250000,76.750000,105.062500,105.062500,103711800
1999-04-26,104.500000,110.625000,82.500000,86.031250,86.031250,111339000
1999-05-03,83.437500,83.531250,65.500000,68.187500,68.187500,110531000
1999-05-10,68.312500,76.937500,64.906250,66.187500,66.187500,58275800
1999-05-17,65.000000,69.812500,60.750000,64.281250,64.281250,60784800
1999-05-24,64.312500,64.687500,52.250000,59.375000,59.375000,74176200
1999-05-31,55.750000,57.500000,48.562500,54.218750,54.218750,93786200
1999-06-07,54.281250,60.687500,52.375000,52.906250,52.906250,66247200
1999-06-14,51.968750,59.562500,44.875000,55.656250,55.656250,87794600
1999-06-21,56.781250,64.750000,54.062500,55.093750,55.093750,67493400
1999-06-28,55.500000,64.625000,51.218750,62.031250,62.031250,71017200
1999-07-05,64.000000,66.656250,60.000000,62.750000,62.750000,41080400
1999-07-12,62.500000,71.250000,57.500000,68.812500,68.812500,83570400
1999-07-19,68.000000,68.312500,51.593750,57.281250,57.281250,131422400
1999-07-26,55.218750,57.750000,48.750000,50.031250,50.031250,110986000
1999-08-02,49.187500,51.062500,41.000000,44.781250,44.781250,127254000
1999-08-09,45.750000,48.718750,41.000000,48.718750,48.718750,85817000
1999-08-16,49.125000,58.750000,47.750000,56.718750,56.718750,97403600
1999-08-23,57.968750,67.781250,57.875000,64.250000,64.250000,97324400
1999-08-30,63.781250,65.000000,56.093750,62.437500,62.437500,106523000
1999-09-06,63.812500,68.000000,60.937500,66.500000,66.500000,37588800
1999-09-13,65.625000,67.937500,62.500000,63.812500,63.812500,38646100
1999-09-20,63.687500,68.750000,60.687500,65.000000,65.000000,49573200
1999-09-27,66.187500,85.000000,61.125000,77.250000,77.250000,151002800
1999-10-04,79.437500,90.000000,74.750000,89.250000,89.250000,77777800
1999-10-11,89.125000,89.375000,73.937500,75.062500,75.062500,50385500
1999-10-18,75.062500,83.625000,71.062500,78.625000,78.625000,42575100
1999-10-25,79.000000,84.312500,65.875000,70.625000,70.625000,73142800
1999-11-01,68.062500,71.875000,61.000000,64.937500,64.937500,64690000
1999-11-08,64.812500,83.062500,63.500000,74.937500,74.937500,89936700
1999-11-15,75.625000,80.000000,73.312500,77.937500,77.937500,39904300
1999-11-22,77.875000,95.125000,76.000000,93.125000,93.125000,55020000
1999-11-29,95.500000,96.875000,81.968697,86.562500,86.562500,62872700
1999-12-06,86.875000,113.000000,84.375000,106.687500,106.687500,85087100
1999-12-13,106.625000,106.625000,91.000000,94.062500,94.062500,41855400
1999-12-20,97.750000,102.000000,89.062500,90.000000,90.000000,38911700
1999-12-27,87.750000,88.250000,76.000000,76.125000,76.125000,49268400
2000-01-03,81.500000,91.500000,64.000000,69.562500,69.562500,101319800
2000-01-10,72.562500,72.625000,63.000000,64.250000,64.250000,53396800
2000-01-17,63.437500,67.500000,60.000000,62.062500,62.062500,31070300
2000-01-24,67.562500,73.375000,60.000000,61.687500,61.687500,65724200
2000-01-31,60.375000,85.937500,58.437500,78.562500,78.562500,92901400
2000-02-07,76.187500,84.000000,73.125000,76.187500,76.187500,57470800
2000-02-14,75.687500,76.187500,63.875000,64.750000,64.750000,30710400
2000-02-21,64.937500,71.750000,63.062500,69.125000,69.125000,24866800
2000-02-28,66.562500,68.968697,62.062500,62.500000,62.500000,31822500
2000-03-06,62.875000,69.000000,60.562500,66.875000,66.875000,29811300
2000-03-13,64.000000,66.937500,60.000000,64.812500,64.812500,31523900
2000-03-20,63.500000,75.250000,62.250000,72.687500,72.687500,49650900
2000-03-27,72.250000,75.125000,63.000000,67.000000,67.000000,25982200
2000-04-03,65.437500,68.625000,55.750000,67.562500,67.562500,36168400
2000-04-10,67.250000,68.437500,40.812500,46.875000,46.875000,48679200
2000-04-17,45.250000,56.250000,44.625000,52.375000,52.375000,33215000
2000-04-24,49.375000,57.437500,44.875000,55.187500,55.187500,43949900
2000-05-01,56.000000,60.312500,53.000000,58.500000,58.500000,30218500
2000-05-08,56.812500,59.250000,49.000000,53.750000,53.750000,26763700
2000-05-15,53.625000,62.375000,50.875000,52.625000,52.625000,26894100
2000-05-22,53.000000,53.125000,40.437500,46.500000,46.500000,34317100
2000-05-29,47.312500,58.125000,46.375000,57.875000,57.875000,28439900
2000-06-05,55.031200,56.250000,50.125000,52.187500,52.187500,20470100
2000-06-12,52.187500,52.187500,45.312500,46.000000,46.000000,20420600
2000-06-19,45.500000,48.625000,32.468700,33.875000,33.875000,77278200
2000-06-26,35.312500,39.937500,32.812500,36.312500,36.312500,69027300
2000-07-03,36.687500,38.500000,34.750000,36.125000,36.125000,16613700
2000-07-10,36.375000,43.203098,32.625000,42.625000,42.625000,56436600
2000-07-17,42.875000,43.937500,39.000000,41.125000,41.125000,30890700
2000-07-24,41.062500,41.375000,29.000000,30.000000,30.000000,85104800
2000-07-31,30.062500,34.187500,27.875000,32.500000,32.500000,32603300
2000-08-07,32.000000,34.250000,29.750000,33.687500,33.687500,33517300
2000-08-14,33.500000,40.125000,32.687500,39.000000,39.000000,36892800
2000-08-21,39.093700,40.500000,35.000000,39.937500,39.937500,19694600
2000-08-28,38.812500,43.968700,38.562500,41.500000,41.500000,34582600
2000-09-04,40.937500,49.625000,40.250000,42.937500,42.937500,36926500
2000-09-11,42.625000,46.000000,41.000000,43.625000,43.625000,26497300
2000-09-18,43.500000,44.625000,37.250000,41.437500,41.437500,34842600
2000-09-25,41.218700,42.562500,35.500000,38.437500,38.437500,32126200
2000-10-02,38.187500,38.437500,30.187500,31.562500,31.562500,34536100
2000-10-09,30.250000,32.718700,23.500000,28.437500,28.437500,43548700
2000-10-16,28.125000,31.250000,19.375000,30.812500,30.812500,63573700
2000-10-23,29.687500,37.500000,27.625000,35.625000,35.625000,82645300
2000-10-30,33.062500,40.875000,30.265600,37.562500,37.562500,46481000
2000-11-06,38.562500,39.437500,29.875000,30.062500,30.062500,30200400
2000-11-13,28.812500,30.812500,25.750000,27.437500,27.437500,30609400
2000-11-20,26.000000,29.125000,22.125000,28.937500,28.937500,32152200
2000-11-27,29.750000,30.750000,22.875000,24.625000,24.625000,50083000
2000-12-04,25.187500,27.625000,20.125000,23.437500,23.437500,50668500
2000-12-11,22.875000,27.500000,21.750000,22.875000,22.875000,40227300
2000-12-18,20.750000,21.187500,14.875000,15.562500,15.562500,69542800
2000-12-25,16.312500,18.500000,15.000000,15.562500,15.562500,33916900
2001-01-01,15.812500,17.875000,13.562500,14.562500,14.562500,43303200
2001-01-08,14.437500,18.500000,13.750000,17.687500,17.687500,66093200
2001-01-15,18.312500,20.375000,17.250000,19.937500,19.937500,25476300
2001-01-22,19.500000,22.375000,18.250000,19.500000,19.500000,35152000
2001-01-29,19.125000,20.750000,14.250000,14.375000,14.375000,62031900
2001-02-05,14.625000,15.875000,13.375000,13.375000,13.375000,48582800
2001-02-12,14.125000,15.062500,13.312500,13.687500,13.687500,41089200
2001-02-19,13.625000,13.687500,11.062500,11.812500,11.812500,27540800
2001-02-26,12.062500,12.250000,9.593700,10.000000,10.000000,47133800
2001-03-05,12.375000,14.000000,11.250000,12.250000,12.250000,71150600
2001-03-12,11.375000,11.687500,10.125000,11.000000,11.000000,24980700
2001-03-19,11.187500,11.500000,9.562500,10.187500,10.187500,28924800
2001-03-26,10.700000,11.800000,9.910000,10.230000,10.230000,24037500
2001-04-02,10.330000,10.530000,8.100000,8.370000,8.370000,30083000
2001-04-09,11.840000,15.010000,10.700000,14.670000,14.670000,67217900
2001-04-16,14.500000,18.160000,13.650000,15.780000,15.780000,48203300
2001-04-23,16.389999,17.459999,14.600000,15.270000,15.270000,38495900
2001-04-30,15.630000,17.600000,15.590000,17.559999,17.559999,29979900
2001-05-07,17.360001,17.530001,14.000000,14.680000,14.680000,25445700
2001-05-14,14.530000,15.000000,13.100000,14.720000,14.720000,31431600
2001-05-21,14.950000,17.530001,14.750000,17.090000,17.090000,35731500
2001-05-28,17.209999,17.540001,15.620000,16.950001,16.950001,34346900
2001-06-04,17.320000,17.920000,15.480000,15.700000,15.700000,34588700
2001-06-11,15.500000,15.550000,12.300000,12.490000,12.490000,25849000
2001-06-18,12.450000,13.270000,11.200000,12.400000,12.400000,38573000
2001-06-25,12.710000,14.650000,12.040000,14.150000,14.150000,31216600
2001-07-02,14.100000,15.720000,13.850000,15.270000,15.270000,30210000
2001-07-09,15.350000,17.000000,14.950000,16.980000,16.980000,35290300
2001-07-16,16.940001,17.420000,15.830000,16.980000,16.980000,23643600
2001-07-23,17.020000,17.129999,11.070000,12.250000,12.250000,73374900
2001-07-30,12.210000,12.860000,11.980000,12.150000,12.150000,22027900
2001-08-06,12.180000,12.200000,9.940000,9.950000,9.950000,23831700
2001-08-13,10.100000,11.040000,9.400000,9.990000,9.990000,24584800
2001-08-20,10.190000,10.790000,9.570000,10.230000,10.230000,20659100
2001-08-27,10.090000,10.270000,8.550000,8.940000,8.940000,19143700
2001-09-03,8.950000,9.190000,6.850000,8.510000,8.510000,40184800
2001-09-10,8.400000,8.650000,8.060000,8.630000,8.630000,5833600
2001-09-17,7.300000,8.050000,6.640000,7.480000,7.480000,47777900
2001-09-24,7.700000,7.830000,5.670000,5.970000,5.970000,33047100
2001-10-01,5.910000,7.900000,5.510000,7.200000,7.200000,31113700
2001-10-08,7.070000,8.160000,6.670000,8.070000,8.070000,20079100
2001-10-15,8.240000,9.990000,7.500000,8.010000,8.010000,37206500
2001-10-22,8.070000,9.600000,7.150000,7.560000,7.560000,58524700
2001-10-29,7.610000,7.660000,6.320000,6.710000,6.710000,31709400
2001-11-05,7.100000,7.680000,6.740000,7.120000,7.120000,35501300
2001-11-12,7.160000,9.900000,6.800000,8.950000,8.950000,73503600
2001-11-19,9.350000,9.500000,8.040000,9.080000,9.080000,30532800
2001-11-26,9.830000,12.400000,9.800000,11.320000,11.320000,162677000
2001-12-03,11.020000,12.800000,10.480000,11.710000,11.710000,67510400
2001-12-10,11.550000,12.430000,10.070000,11.000000,11.000000,48623700
2001-12-17,11.100000,11.360000,10.000000,10.000000,10.000000,44753300
2001-12-24,10.150000,11.490000,9.510000,10.900000,10.900000,45533400
2001-12-31,11.070000,12.400000,10.480000,12.250000,12.250000,36117300
2002-01-07,12.080000,12.510000,10.870000,11.030000,11.030000,41506300
2002-01-14,10.800000,10.830000,9.030000,10.160000,10.160000,54229700
2002-01-21,12.740000,15.390000,11.900000,14.440000,14.440000,128422600
2002-01-28,14.860000,15.770000,13.200000,13.730000,13.730000,76299400
2002-02-04,12.910000,13.090000,11.060000,12.520000,12.520000,55568900
2002-02-11,12.640000,14.260000,12.500000,13.410000,13.410000,39520800
2002-02-18,12.950000,13.840000,12.150000,13.070000,13.070000,32449600
2002-02-25,13.090000,15.400000,13.000000,15.390000,15.390000,38487400
2002-03-04,15.420000,16.959999,14.820000,16.350000,16.350000,55707700
2002-03-11,16.040001,16.879999,13.550000,14.030000,14.030000,45293200
2002-03-18,14.150000,15.600000,14.140000,15.530000,15.530000,32667700
2002-03-25,15.470000,15.730000,13.700000,14.300000,14.300000,21310000
2002-04-01,14.280000,15.090000,13.230000,13.500000,13.500000,24305100
2002-04-08,12.970000,14.590000,12.520000,13.310000,13.310000,28330200
2002-04-15,13.420000,15.000000,13.350000,14.530000,14.530000,23794800
2002-04-22,14.580000,17.049999,13.880000,16.910000,16.910000,67692500
2002-04-29,16.750000,17.049999,15.750000,16.049999,16.049999,32517300
2002-05-06,15.940000,18.230000,15.750000,16.940001,16.940001,37359800
2002-05-13,17.170000,20.400000,16.850000,19.160000,19.160000,48520500
2002-05-20,18.799999,19.799999,18.219999,19.469999,19.469999,31198000
2002-05-27,19.570000,19.610001,18.080000,18.230000,18.230000,20080900
2002-06-03,18.309999,18.650000,17.450001,18.580000,18.580000,25546600
2002-06-10,17.900000,18.120001,16.260000,16.820000,16.820000,36800500
2002-06-17,16.950001,19.160000,16.860001,17.530001,17.530001,38307800
2002-06-24,17.430000,17.780001,14.680000,16.250000,16.250000,41962900
2002-07-01,16.170000,16.170000,12.890000,15.210000,15.210000,33277000
2002-07-08,14.950000,16.190001,14.000000,15.430000,15.430000,34496900
2002-07-15,15.470000,17.160000,15.000000,15.290000,15.290000,37101400
2002-07-22,15.150000,15.880000,12.260000,12.930000,12.930000,55307500
2002-07-29,13.250000,14.900000,13.230000,13.840000,13.840000,26654800
2002-08-05,13.650000,14.750000,12.780000,14.260000,14.260000,24363600
2002-08-12,14.140000,15.010000,13.320000,14.900000,14.900000,24371600
2002-08-19,14.840000,15.990000,14.670000,15.170000,15.170000,31155500
2002-08-26,15.290000,15.440000,14.210000,14.940000,14.940000,25205500
2002-09-02,14.710000,15.480000,14.240000,15.310000,15.310000,19426100
2002-09-09,15.120000,17.850000,15.060000,16.610001,16.610001,37454500
2002-09-16,16.510000,17.930000,15.450000,15.860000,15.860000,37421400
2002-09-23,15.600000,17.400000,15.290000,17.010000,17.010000,42485100
2002-09-30,16.639999,17.639999,15.850000,16.549999,16.549999,40684300
2002-10-07,16.549999,18.740000,16.370001,18.459999,18.459999,38086700
2002-10-14,18.180000,20.219999,18.170000,19.040001,19.040001,53372900
2002-10-21,18.889999,20.260000,18.480000,19.299999,19.299999,50881400
2002-10-28,19.280001,19.900000,18.070000,19.799999,19.799999,35302600
2002-11-04,19.389999,19.809999,18.200001,19.510000,19.510000,42331100
2002-11-11,19.400000,22.350000,18.799999,22.209999,22.209999,59853700
2002-11-18,22.650000,24.280001,21.219999,23.990000,23.990000,73861900
2002-11-25,24.030001,24.500000,23.330000,23.350000,23.350000,24740200
2002-12-02,24.150000,25.000000,21.510000,22.610001,22.610001,44968600
2002-12-09,22.230000,22.620001,21.240000,22.180000,22.180000,30772400
2002-12-16,22.230000,22.559999,21.530001,21.930000,21.930000,23102700
2002-12-23,21.780001,22.469999,18.430000,18.860001,18.860001,42945200
2002-12-30,18.850000,20.530001,18.549999,20.520000,20.520000,29062700
2003-01-06,20.400000,21.750000,20.299999,21.320000,21.320000,37981900
2003-01-13,21.330000,22.760000,21.230000,21.400000,21.400000,34857300
2003-01-20,21.250000,23.280001,20.360001,22.110001,22.110001,45656500
2003-01-27,21.680000,22.400000,21.230000,21.850000,21.850000,35460500
2003-02-03,21.940001,22.500000,21.200001,21.440001,21.440001,26336800
2003-02-10,21.400000,21.600000,19.610001,20.059999,20.059999,38411500
2003-02-17,20.150000,21.830000,20.150000,21.780001,21.780001,24748300
2003-02-24,21.639999,22.180000,20.250000,22.010000,22.010000,26445300
2003-03-03,22.150000,23.040001,21.360001,22.969999,22.969999,26350800
2003-03-10,22.600000,24.900000,22.490000,24.709999,24.709999,34129900
2003-03-17,24.469999,27.950001,24.400000,27.930000,27.930000,52389600
2003-03-24,27.080000,28.040001,26.200001,27.180000,27.180000,42008500
2003-03-31,26.570000,27.090000,25.059999,26.219999,26.219999,39009000
2003-04-07,27.209999,27.559999,24.780001,25.750000,25.750000,40803100
2003-04-14,24.799999,25.500000,24.129999,24.990000,24.990000,32842900
2003-04-21,25.030001,29.000000,24.770000,28.969999,28.969999,80426700
2003-04-28,28.639999,29.450001,28.150000,29.430000,29.430000,53351000
2003-05-05,29.469999,31.180000,29.010000,30.959999,30.959999,49945700
2003-05-12,30.830000,33.490002,30.670000,33.049999,33.049999,43921000
2003-05-19,32.700001,33.290001,31.160000,32.720001,32.720001,38583100
2003-05-26,32.549999,36.090000,32.450001,35.889999,35.889999,40810400
2003-06-02,36.500000,36.680000,33.250000,33.349998,33.349998,47556600
2003-06-09,34.470001,35.450001,32.830002,34.130001,34.130001,38892700
2003-06-16,34.570000,37.240002,34.080002,35.040001,35.040001,39585200
2003-06-23,35.480000,37.090000,34.540001,36.299999,36.299999,40292400
2003-06-30,36.630001,38.160000,35.700001,37.919998,37.919998,22318800
2003-07-07,38.299999,40.830002,37.099998,37.650002,37.650002,47060400
2003-07-14,38.500000,39.610001,34.790001,34.980000,34.980000,41212300
2003-07-21,34.709999,43.099998,34.000000,41.599998,41.599998,92376200
2003-07-28,41.490002,42.500000,39.779999,40.029999,40.029999,40220900
2003-08-04,39.700001,40.290001,38.279999,39.150002,39.150002,34269600
2003-08-11,38.990002,40.470001,38.310001,40.099998,40.099998,25858900
2003-08-18,40.480000,46.950001,40.380001,45.220001,45.220001,50454000
2003-08-25,44.849998,46.439999,44.529999,46.320000,46.320000,31331200
2003-09-01,46.520000,47.750000,45.860001,46.520000,46.520000,38515200
2003-09-08,46.500000,47.380001,44.730000,45.680000,45.680000,41875100
2003-09-15,45.360001,48.240002,45.049999,47.580002,47.580002,34804300
2003-09-22,46.560001,51.299999,46.200001,48.560001,48.560001,69337900
2003-09-29,48.880001,53.220001,47.509998,52.889999,52.889999,53263200
2003-10-06,52.889999,59.099998,52.590000,58.060001,58.060001,74673300
2003-10-13,57.939999,60.410000,57.439999,59.689999,59.689999,50688500
2003-10-20,59.560001,61.150002,52.910000,54.509998,54.509998,85952800
2003-10-27,54.900002,57.520000,54.380001,54.430000,54.430000,41951400
2003-11-03,54.799999,57.490002,54.000000,54.310001,54.310001,38740200
2003-11-10,53.950001,55.130001,50.759998,52.450001,52.450001,44738200
2003-11-17,51.919998,52.189999,47.669998,48.580002,48.580002,61207100
2003-11-24,49.279999,54.060001,48.650002,53.970001,53.970001,37293500
2003-12-01,54.400002,54.750000,50.750000,51.560001,51.560001,47049200
2003-12-08,51.549999,52.200001,48.310001,50.990002,50.990002,43687600
2003-12-15,52.049999,52.250000,47.000000,49.240002,49.240002,52880000
2003-12-22,48.980000,54.939999,48.700001,53.470001,53.470001,31541900
2003-12-29,53.790001,53.840000,51.430000,51.900002,51.900002,25156400
2004-01-05,52.000000,53.599998,49.099998,51.590000,51.590000,49611800
2004-01-12,51.610001,56.779999,50.799999,55.720001,55.720001,56438800
2004-01-19,55.570000,57.820000,55.410000,57.110001,57.110001,31243200
2004-01-26,56.799999,57.740002,48.599998,50.400002,50.400002,74001000
2004-02-02,50.650002,50.650002,44.299999,46.349998,46.349998,79958600
2004-02-09,46.750000,48.099998,45.509998,46.380001,46.380001,31165700
2004-02-16,46.139999,46.450001,44.639999,45.169998,45.169998,33909500
2004-02-23,45.180000,45.250000,42.230000,43.009998,43.009998,40713900
2004-03-01,43.020000,44.830002,41.650002,44.090000,44.090000,35334300
2004-03-08,43.959999,45.060001,41.040001,42.439999,42.439999,33400700
2004-03-15,42.259998,43.750000,40.919998,42.799999,42.799999,29416900
2004-03-22,41.750000,42.490002,39.150002,41.700001,41.700001,40929800
2004-03-29,41.970001,46.250000,41.970001,46.090000,46.090000,30345400
2004-04-05,45.669998,48.150002,45.389999,48.099998,48.099998,25285700
2004-04-12,48.160000,48.369999,45.330002,45.500000,45.500000,30211400
2004-04-19,45.349998,49.099998,44.910000,46.290001,46.290001,51180400
2004-04-26,46.330002,48.799999,43.310001,43.599998,43.599998,41302500
2004-05-03,43.480000,45.150002,41.680000,41.900002,41.900002,36213800
2004-05-10,41.230000,44.130001,40.570000,43.049999,43.049999,38678600
2004-05-17,42.240002,43.270000,40.549999,41.169998,41.169998,30806300
2004-05-24,41.290001,48.680000,41.169998,48.500000,48.500000,44497800
2004-05-31,47.869999,51.509998,47.700001,50.950001,50.950001,46340800
2004-06-07,51.689999,52.119999,49.259998,49.939999,49.939999,27471100
2004-06-14,49.340000,50.910000,49.040001,49.599998,49.599998,26483200
2004-06-21,49.450001,51.939999,48.240002,51.799999,51.799999,33963700
2004-06-28,52.380001,54.700001,51.830002,52.590000,52.590000,39066700
2004-07-05,52.549999,52.599998,47.820000,48.320000,48.320000,30739900
2004-07-12,48.220001,50.400002,46.779999,47.099998,47.099998,31572300
2004-07-19,47.259998,47.849998,39.560001,39.980000,39.980000,79128100
2004-07-26,40.230000,40.240002,37.380001,38.919998,38.919998,48922400
2004-08-02,38.450001,39.080002,34.849998,35.490002,35.490002,43378900
2004-08-09,35.340000,37.349998,34.849998,36.130001,36.130001,42784900
2004-08-16,36.139999,40.480000,35.980000,39.509998,39.509998,48364000
2004-08-23,39.889999,40.830002,38.160000,39.900002,39.900002,31639900
2004-08-30,39.880001,40.009998,37.860001,38.740002,38.740002,30058400
2004-09-06,39.150002,39.360001,37.360001,38.570000,38.570000,24035500
2004-09-13,39.130001,44.279999,38.820000,42.959999,42.959999,54553900
2004-09-20,42.709999,43.990002,40.849998,40.939999,40.939999,41751400
2004-09-27,40.910000,41.299999,38.970001,40.470001,40.470001,50901300
2004-10-04,41.360001,42.700001,39.630001,40.000000,40.000000,36995300
2004-10-11,39.830002,41.549999,37.880001,38.549999,38.549999,40801300
2004-10-18,38.230000,40.189999,33.000000,34.599998,34.599998,76455700
2004-10-25,34.000000,34.770000,33.509998,34.130001,34.130001,43047200
2004-11-01,34.220001,37.619999,34.150002,36.560001,36.560001,42721400
2004-11-08,36.750000,40.939999,36.700001,40.459999,40.459999,42452600
2004-11-15,40.459999,41.500000,38.189999,38.549999,38.549999,41845400
2004-11-22,38.439999,39.680000,37.580002,39.090000,39.090000,24552800
2004-11-29,39.599998,40.740002,37.709999,40.090000,40.090000,39507300
2004-12-06,39.730000,40.099998,37.990002,39.049999,39.049999,32560500
2004-12-13,39.330002,41.000000,38.820000,40.009998,40.009998,28878700
2004-12-20,39.930000,40.490002,38.549999,38.930000,38.930000,20928200
2004-12-27,39.520000,45.680000,39.470001,44.290001,44.290001,71042800
2005-01-03,44.950001,45.439999,40.900002,42.320000,42.320000,56756700
2005-01-10,41.939999,44.660000,40.820000,44.549999,44.549999,53267100
2005-01-17,44.290001,45.000000,41.020000,41.160000,41.160000,37961600
2005-01-24,41.439999,43.000000,40.259998,42.220001,42.220001,40629500
2005-01-31,42.439999,43.540001,34.529999,35.720001,35.720001,117228700
2005-02-07,35.820000,36.799999,35.000000,35.779999,35.779999,40477800
2005-02-14,35.650002,36.630001,35.099998,35.310001,35.310001,27218400
2005-02-21,35.020000,35.389999,33.200001,34.990002,34.990002,31627600
2005-02-28,34.720001,36.310001,34.669998,35.849998,35.849998,29684900
2005-03-07,35.939999,36.430000,34.049999,34.750000,34.750000,29673700
2005-03-14,34.669998,34.849998,33.580002,34.160000,34.160000,26026800
2005-03-21,34.209999,34.630001,32.820000,32.880001,32.880001,23236100
2005-03-28,33.099998,34.709999,33.020000,34.009998,34.009998,24386400
2005-04-04,34.000000,35.340000,33.810001,34.599998,34.599998,24371600
2005-04-11,34.599998,35.000000,33.020000,33.020000,33.020000,23738800
2005-04-18,32.900002,33.889999,32.009998,33.040001,33.040001,36838600
2005-04-25,33.130001,33.980000,30.600000,32.360001,32.360001,72523900
2005-05-02,32.299999,34.689999,32.099998,34.520000,34.520000,34962900
2005-05-09,34.400002,34.799999,33.549999,33.900002,33.900002,25951400
2005-05-16,34.029999,35.970001,33.919998,35.500000,35.500000,27540200
2005-05-23,35.570000,36.020000,35.130001,35.500000,35.500000,23563100
2005-05-30,35.360001,36.990002,35.290001,35.590000,35.590000,24854600
2005-06-06,35.540001,36.200001,34.400002,34.950001,34.950001,21420400
2005-06-13,34.669998,36.070000,34.520000,35.310001,35.310001,21729800
2005-06-20,35.049999,35.970001,34.880001,35.020000,35.020000,21039400
2005-06-27,34.910000,35.049999,32.790001,32.910000,32.910000,25052300
2005-07-04,33.500000,34.750000,33.450001,34.740002,34.740002,20280900
2005-07-11,34.720001,37.500000,34.599998,37.150002,37.150002,25317300
2005-07-18,36.950001,39.750000,36.689999,37.950001,37.950001,32109000
2005-07-25,38.000000,45.810001,37.720001,45.150002,45.150002,101961200
2005-08-01,44.880001,46.970001,44.349998,45.270000,45.270000,32724800
2005-08-08,45.320000,46.439999,44.049999,44.200001,44.200001,31283600
2005-08-15,43.930000,45.349998,43.330002,43.720001,43.720001,19128800
2005-08-22,43.610001,44.270000,42.080002,42.369999,42.369999,20716600
2005-08-29,41.910000,43.000000,41.040001,41.509998,41.509998,19353400
2005-09-05,41.549999,44.299999,41.509998,42.950001,42.950001,21254200
2005-09-12,42.720001,44.959999,42.119999,42.799999,42.799999,28302200
2005-09-19,42.630001,43.430000,40.500000,42.189999,42.189999,21209500
2005-09-26,42.450001,45.840000,42.400002,45.299999,45.299999,25478400
2005-10-03,45.330002,46.590000,43.330002,43.720001,43.720001,28388800
2005-10-10,43.820000,44.380001,41.900002,43.790001,43.790001,23096700
2005-10-17,43.630001,46.070000,43.619999,45.950001,45.950001,26765200
2005-10-24,46.119999,47.000000,38.720001,38.950001,38.950001,61948800
2005-10-31,39.349998,42.000000,39.119999,41.090000,41.090000,28470800
2005-11-07,41.080002,43.040001,40.549999,42.680000,42.680000,21376200
2005-11-14,42.520000,48.000000,42.340000,47.980000,47.980000,103368400
2005-11-21,47.570000,49.009998,47.279999,48.060001,48.060001,41039600
2005-11-28,48.150002,49.529999,47.549999,49.060001,49.060001,43299200
2005-12-05,48.860001,49.900002,47.860001,48.740002,48.740002,33482100
2005-12-12,49.150002,49.950001,48.480000,49.209999,49.209999,25650000
2005-12-19,48.990002,50.000000,47.680000,49.220001,49.220001,28794700
2005-12-26,48.900002,49.099998,47.139999,47.150002,47.150002,18922700
2006-01-02,47.470001,48.580002,46.250000,47.869999,47.869999,26593200
2006-01-09,46.549999,47.099998,44.000000,44.400002,44.400002,37376900
2006-01-16,43.950001,45.240002,43.099998,43.919998,43.919998,27838600
2006-01-23,44.180000,45.220001,43.340000,45.220001,45.220001,23445800
2006-01-30,45.410000,45.970001,37.369999,38.330002,38.330002,72897800
2006-02-06,38.340000,39.000000,37.110001,38.520000,38.520000,35395100
2006-02-13,38.250000,40.000000,37.380001,39.189999,39.189999,26387100
2006-02-20,39.009998,39.110001,37.709999,38.349998,38.349998,25420500
2006-02-27,38.400002,38.779999,35.369999,37.209999,37.209999,38210100
2006-03-06,37.320000,37.580002,35.740002,36.220001,36.220001,27390000
2006-03-13,36.310001,37.389999,35.849998,35.990002,35.990002,21973800
2006-03-20,35.919998,37.270000,35.310001,35.470001,35.470001,24861100
2006-03-27,35.500000,36.900002,35.139999,36.529999,36.529999,23343100
2006-04-03,36.669998,38.840000,36.020000,37.090000,37.090000,29330400
2006-04-10,37.150002,37.279999,35.490002,36.619999,36.619999,17924100
2006-04-17,36.470001,37.200001,35.049999,36.029999,36.029999,23129500
2006-04-24,36.119999,36.349998,35.009998,35.209999,35.209999,36374600
2006-05-01,35.189999,35.570000,33.509998,35.040001,35.040001,32254400
2006-05-08,34.990002,35.310001,32.549999,32.730000,32.730000,25591400
2006-05-15,32.549999,34.000000,31.520000,33.939999,33.939999,38075100
2006-05-22,33.959999,36.500000,33.180000,36.070000,36.070000,39857700
2006-05-29,35.730000,35.750000,33.730000,34.759998,34.759998,22492300
2006-06-05,34.459999,34.540001,32.419998,33.779999,33.779999,28173400
2006-06-12,34.000000,35.259998,33.080002,35.090000,35.090000,25809100
2006-06-19,35.200001,37.049999,34.880001,36.549999,36.549999,25197800
2006-06-26,36.549999,38.840000,36.169998,38.680000,38.680000,24562200
2006-07-03,38.520000,38.619999,35.750000,36.110001,36.110001,16547100
2006-07-10,36.299999,36.700001,32.799999,32.919998,32.919998,29410300
2006-07-17,32.790001,34.810001,32.790001,33.189999,33.189999,34251400
